[0.9974767493855262, 8.692258202113262E-4, 0.0012367074873625991, 0.0011082003165611945, 8.696215363062288E-4, 0.001476863339596609, 5.439572916549431E-4]

[0.00155346370434284, 0.9974606200375833, 5.36520192266419E-4, 0.0016785925885927711, 0.00171719357175039, 6.751300958992846E-4, 0.001541137199883727]

[0.00170761339962508, 0.001373595771765095, 0.9974110011772047, 0.0013876481784974141, 0.0011223208843454552, 0.0017137633114948818, 0.001832225905717614]

[2.636703587925556E-4, 9.81348783372588E-4, 0.0011759182474935833, 0.9971251588767449, 0.0010213554659517213, 0.0013828148986093096, 7.431917115424655E-4]

[5.157617629921128E-4, 0.0014965470344770132, 0.0013418519888749364, 0.0019208818217473275, 0.9978484286952534, 8.09204357147697E-4, 0.0010458632672178353]

[0.001129647124665823, 8.202314571198668E-4, 0.0013033358716827864, 9.267798897926159E-4, 0.0013165908134460552, 0.997629597193526, 0.0013880821854120632]

[0.0012518107276737428, 8.877639488992907E-4, 0.0012354689515946763, 5.47070653641673E-4, 0.0017933407637600195, 7.830806168793083E-4, 0.9969474954299227]

[0.997467058125813, 8.758888627689077E-4, 0.0012589636875819405, 0.0010957177258968623, 8.52914024445434E-4, 0.0014661881765516138, 5.574142696461498E-4]

[0.0016059309970198987, 0.9974058747912935, 5.370682708545538E-4, 0.001604094474493295, 0.0016886235563511546, 6.724335025965171E-4, 0.0015621779104285048]

[0.0017202135752539774, 0.0013572964536084076, 0.9974157099196596, 0.0014450838876080806, 0.001048944842334569, 0.0017443473216119767, 0.00181144174621344]

[2.638592394061471E-4, 9.763770894419298E-4, 0.001193365394027777, 0.9971282893769698, 0.0010240776747271671, 0.0013831735056394074, 7.43593575160856E-4]

[4.2256795431543705E-4, 0.0015678885245398258, 0.0011365190191769117, 0.0022013847138623336, 0.9978539480301684, 7.005975385113225E-4, 0.001114888620115918]

[0.0011449976102030368, 8.20521655781451E-4, 0.0012830337630950002, 9.276875496099465E-4, 0.001293795534603764, 0.9976209547998525, 0.0013939386411967038]

[0.0018931057972292904, 0.001979737297120971, 0.0010693438426168191, 7.587992856603844E-4, 5.643905488226056E-4, 2.1496661028326094E-4, 0.9977751991108865]

[0.9974776090836781, 8.838804183822752E-4, 0.0012473101949018288, 0.0011035287493278072, 8.592702689094106E-4, 0.0014569285515916763, 5.456922739949706E-4]

[8.325117274638962E-4, 0.9972784810469371, 0.0016708137179752651, 7.742554584087107E-4, 9.003077083182713E-4, 8.581556534688791E-4, 3.9790007627652364E-4]

[0.0017242429299321933, 0.0013513060441251873, 0.9974588515938188, 0.0014157331934827359, 0.0010627367233626349, 0.0017319629786483022, 0.0018445767284857428]

[2.636703587925556E-4, 9.81348783372588E-4, 0.0011759182474935833, 0.9971251588767449, 0.0010213554659517213, 0.0013828148986093096, 7.431917115424655E-4]

[3.801092639679339E-4, 0.002014340857226036, 8.572092656837226E-4, 0.0015529708840916919, 0.996485161164773, 5.522298658804519E-4, 0.0011996364947972564]

[0.0011305919412548922, 8.18322222195813E-4, 0.0012955824758496197, 9.282505748364323E-4, 0.0013081810370048773, 0.997638565952726, 0.0013988506435168994]

[0.001280061478588065, 8.89290790766572E-4, 0.0012603071019919965, 5.835510101633995E-4, 0.001786555402963836, 8.178677886000102E-4, 0.9970171081980962]

